composition,Phase,Mean VEC,electronegativity_difference,Atomic_Radius_Difference,Calculated_Youngs_Modulus,Mixing_Enthalpy,Mixing_Entropy,Work_Function,Shear_Modulus_G,MOd_Missmatch,shear_modulus_difference,melting_Temp,cohesive_enrg,Ionization_enrg,Pauling_electronegativity
Co1.5 Cr1 Fe1 Ni1.5 Ti1,FCC,7.75,0.24583333333333335,17.916666666666657,203.25,-15.61111111111111,13.211169772756408,1.3808333333333331,77.91666666666666,-0.033760156372684515,0.07029197289027424,1862.6666666666665,4.4125000000000005,7.4630833333333335,0.03821527777777775
Co1 Cr1 Fe1 Ni1 W1,FCC,8.6,0.4319999999999997,10.599999999999994,262.0,-2.8800000000000003,13.380866803977112,1.118,101.80000000000001,-0.04715343315158756,0.10527209637140507,2236.4,5.222,7.6108,0.10827200000000001
Co1 Fe1 Mn1 Mo1 Ni1,FCC,8.0,0.31600000000000006,10.800000000000011,229.39999999999998,-4.0,13.380866803977112,1.1360000000000001,77.60000000000001,-0.05837174938511582,0.12093474333085343,1944.4,4.57,7.591200000000001,0.07588800000000001
Co1 Fe1 Mn1 Ni1 V1,FCC,7.8,0.2100000000000002,6.799999999999997,189.2,-8.96,13.380866803977112,1.038,65.00000000000001,-0.0349894777821579,0.06977514792899407,1801.8000000000002,4.268000000000001,7.5206,0.04112
Ag0.18 Cu0.35 Au0.37 Pd0.10,FCC,8.68,0.3677999999999999,10.079999999999984,101.4,-8.2204,10.593975748217018,0.9977999999999999,36.69499999999999,-0.03296643119623946,0.07078859642968231,1375.124,3.5475000000000003,8.315100000000001,0.17324232000000012
Fe0.698 Cr0.195 Ni0.093 Mn0.014,FCC,7.781999999999999,0.25036999999999976,2.2179999999999893,223.05499999999998,-1.5913559999999998,7.070099857868481,1.03488,87.219,-0.014562793117203003,0.028840094485370435,1871.148,4.24074,7.649756999999999,0.012900726200000013
Co0.25 Ni0.25 Pd0.25 V0.25,FCC,8.5,0.29500000000000015,8.5,164.5,-17.0,11.52565131835077,1.0125,63.0,-0.021455151866162443,0.04472159234063995,1876.7625,4.5075,7.651,0.08165000000000008
Co1.5 Cr0.5 Fe1 Mn0.5 Ni1,FCC,8.444444444444445,0.2644444444444447,2.444444444444443,214.0,-3.5061728395061724,12.661848431455379,1.0533333333333332,76.77777777777777,-0.031941714689276014,0.06166528092217284,1786.7777777777776,4.181111111111111,7.658666666666666,0.027871604938271594
Co1 Cr0.75 Fe1 Mn0.75 Ni1,FCC,8.166666666666666,0.2338888888888888,2.1666666666666714,217.27777777777777,-4.0740740740740735,13.302162393585977,1.0483333333333333,76.77777777777777,-0.04592160878064203,0.09182354899985551,1795.8333333333333,4.083333333333333,7.571944444444444,0.03546975308641973
Co1 Cr1.25 Fe1 Mn0.25 Ni1,FCC,8.055555555555555,0.24611111111111095,2.055555555555557,226.27777777777777,-4.0740740740740735,12.629875804032334,1.0338888888888889,85.66666666666667,-0.03252571352168965,0.05868370452240002,1869.2777777777776,4.214444444444444,7.497833333333333,0.0264253086419753
Co1 Cr1 Fe0.5 Mn0.5 Ni1.5,FCC,8.333333333333334,0.24888888888888894,2.3333333333333286,220.55555555555554,-4.839506172839506,12.66184843145538,1.0533333333333332,80.55555555555554,-0.04158434742850496,0.07832199762187873,1823.3333333333333,4.166666666666666,7.5057777777777765,0.03370864197530862
Co1 Cr1 Fe1 Ni1 Pd1,FCC,8.6,0.30400000000000005,10.599999999999994,204.0,-5.600000000000001,13.380866803977112,1.024,78.4,-0.03958571106124299,0.08307736359850063,1863.0100000000002,4.220000000000001,7.7054,0.06116800000000007
Co1 Cr1 Fe1 Ni1 Pd2,FCC,8.833333333333334,0.2866666666666666,8.833333333333343,190.16666666666669,-6.111111111111111,12.975746340770252,1.0133333333333332,72.66666666666666,-0.04632659653160616,0.1117119771063042,1857.1833333333332,4.165,7.810666666666666,0.07664444444444451
Co1 Cr1 Cu0.2 Fe1 Ni1,FCC,8.380952380952381,0.16380952380952385,2.142857142857139,220.23809523809524,-1.8140589569160994,12.568476876778147,1.038095238095238,85.15714285714284,-0.022796972477806897,0.04462884497148483,1847.2747619047618,4.263809523809524,7.556,0.018390022675736962
Co1 Cr1 Cu0.4 Fe1 Ni1,FCC,8.499999999999998,0.16727272727272702,2.0454545454545467,216.13636363636363,-0.20661157024793364,13.010609348225904,1.0363636363636364,83.48181818181817,-0.026919801484828823,0.05278456708227136,1825.0245454545454,4.2286363636363635,7.563727272727273,0.01805785123966942
Co1 Cr1 Cu0.6 Fe1 Ni1,FCC,8.608695652173914,0.17043478260869582,2.0434782608695627,212.3913043478261,1.1342155009451795,13.241589181517464,1.0347826086956524,81.95217391304348,-0.030013227387690036,0.060056439059435036,1804.7091304347828,4.196521739130435,7.570782608695653,0.017712665406427224
Co1 Cr1 Cu0.8 Fe1 Ni1,FCC,8.708333333333334,0.17333333333333356,2.125,208.95833333333337,2.256944444444445,13.350675322473435,1.0333333333333334,80.55,-0.03236822505144313,0.06654475496480013,1786.0866666666668,4.167083333333333,7.57725,0.01736111111111111
Co1 Cr1 Cu1 Ni1,FCC,9.0,0.1775,2.25,204.5,2.75,11.52565131835077,1.0275,78.575,-0.042602378702300686,0.09162440379051409,1758.4425,4.1049999999999995,7.5035,0.0212375
Co1 Cr1 Fe3.5 Mn4.5,FCC,7.45,0.18799999999999972,1.5499999999999972,211.75,-0.98,9.871072736568749,1.0350000000000001,63.45,-0.07199233106931996,0.1897083945773649,1712.1999999999998,3.661,7.5758,0.038751999999999995
Co1 Cr1 Fe4 Mn4,FCC,7.5,0.17399999999999993,1.5,212.39999999999998,-0.9600000000000002,9.92317140847188,1.0350000000000001,65.80000000000001,-0.0678523383672899,0.1697508337875666,1726.8000000000002,3.729,7.599200000000001,0.038248000000000004
Co1 Cr1 Fe4.5 Mn3.5,FCC,7.55,0.16999999999999993,1.5499999999999972,213.05,-0.94,9.87107273656875,1.035,68.15,-0.06310039972562217,0.14966930764804454,1741.4,3.7970000000000006,7.6226,0.03695999999999999
Co1 Cr0.4 Fe8 Mn5.4 Ni5.2,FCC,8.260000000000002,0.22430000000000017,2.259999999999991,205.89000000000001,-3.5788,10.794087079803369,1.0750000000000002,68.06000000000002,-0.04446253333011971,0.09405894040529998,1715.8100000000002,3.9562999999999997,7.68377,0.04086501999999999
Co1 Cr1 Fe2.7 Mn1 Ni1,FCC,8.0,0.23223880597014945,2.0,217.2686567164179,-2.922699933169971,12.486313444586347,1.0440298507462686,77.97014925373134,-0.04124807180704618,0.08038460433527432,1803.6865671641792,4.09044776119403,7.620507462686566,0.030124303853864998
Co1 Cr1 Fe6 Mn1 Ni1,FCC,8.0,0.248,2.0,215.2,-1.84,10.205679526855265,1.0459999999999998,79.29999999999998,-0.02845063200847363,0.05263743760425797,1806.1,4.153,7.713400000000001,0.021191999999999996
Co1 Cr1.3 Fe1 Mn1 Ni0.7,FCC,7.76,0.20100000000000007,2.2399999999999807,224.14,-3.7232000000000003,13.228885083080531,1.0275999999999998,78.94000000000001,-0.05889199924404267,0.11721313227474571,1828.3200000000002,4.0056,7.47242,0.03669799999999999
Co1.4 Cr1 Fe1 Mn1 Ni1,FCC,8.074074074074074,0.224444444444444,2.074074074074076,218.62962962962962,-4.115226337448559,13.295461224913202,1.0411111111111109,76.48148148148147,-0.0505130736300901,0.10251569745967912,1798.7407407407406,4.052962962962963,7.551185185185185,0.03723456790123454
Co5 Cr2 Fe40 Mn27 Ni26,FCC,8.26,0.22429999999999994,2.260000000000005,205.89000000000001,-3.5788,10.794087079803369,1.0750000000000002,68.06000000000002,-0.04446253333011971,0.09405894040529998,1715.8100000000002,3.9562999999999997,7.68377,0.04086501999999999
Co1 Cr1.5 Fe3.5 Mn0.5 Ni2.5 V1,FCC,7.95,0.24549999999999983,7.450000000000003,209.3,-6.26,13.37625296156447,1.0410000000000001,79.9,-0.028324976506225022,0.05416501540567761,1863.8999999999999,4.3389999999999995,7.525149999999999,0.0258295
Co1 Cr1 Fe1 Mo0.3 Ni1,FCC,8.093023255813954,0.316279069767442,12.32558139534882,232.0232558139535,-4.153596538669551,12.82528552396791,1.0644186046511628,89.30232558139535,-0.018959848264697685,0.04018147786458334,1943.2093023255813,4.478139534883721,7.5162093023255805,0.03240021633315307
Co42.5 Cr12.5 Fe20 Mo5 Ni20,FCC,8.475,0.2975000000000001,12.924999999999997,222.35,-3.0950000000000006,11.78218566648146,1.06425,83.85000000000001,-0.014176604367231982,0.03312948093910776,1876.5,4.4632499999999995,7.65865,0.020687500000000008
Co1.5 Cr1 Fe1 Mo0.1 Ni1.5 Ti0.5,FCC,8.053571428571429,0.3455357142857143,19.339285714285708,213.28571428571433,-10.644132653061224,13.373558520310446,1.23375,81.69642857142857,-0.02784134168011036,0.05571429424587178,1874.125,4.416428571428571,7.513285714285715,0.03351371173469388
Co1 Cr0.5 Fe1 Ni1,FCC,8.571428571428571,0.18285714285714305,2.5714285714285694,217.0,-2.9387755102040813,11.238732128524116,1.0571428571428572,82.99999999999999,-0.011688445008615067,0.02596271488708707,1827.7142857142858,4.331428571428571,7.659000000000001,0.013012244897959178
Co1 Cr0.6 Fe1 Ni1,FCC,8.5,0.1777777777777778,2.5,218.72222222222223,-3.148148148148148,11.357518030503346,1.0533333333333332,83.88888888888889,-0.013134020880358307,0.0286390947765449,1837.5,4.325,7.634222222222222,0.014456790123456787
Co1 Cr0.7 Fe1 Ni1,FCC,8.432432432432432,0.17297297297297298,2.432432432432435,220.35135135135135,-3.3308984660336005,11.438499829797163,1.0497297297297297,84.72972972972971,-0.01439043809445369,0.030860099356699734,1846.7567567567567,4.318918918918919,7.610783783783782,0.015728268809349886
Co1 Cr0.8 Fe1 Ni1,FCC,8.368421052631579,0.16842105263157925,2.368421052631575,221.89473684210526,-3.490304709141274,11.48977054999717,1.046315789473684,85.52631578947368,-0.015481203615308956,0.03270059171597633,1855.5263157894735,4.313157894736842,7.58857894736842,0.01684764542936288
Co1 Cr0.95 Fe1 Ni1,FCC,8.278481012658228,0.16202531645569618,2.278481012658233,224.0632911392405,-3.691716071142444,11.523635836262985,1.041518987341772,86.64556962025316,-0.016850680267305206,0.03487854031750741,1867.8481012658226,4.30506329113924,7.5573797468354424,0.018280403781445277
Co1 Cr0.9 Fe1 Ni1,FCC,8.307692307692308,0.16410256410256419,2.3076923076923066,223.35897435897436,-3.6291913214990146,11.517305369041502,1.0430769230769232,86.28205128205128,-0.0164267365096938,0.03422169920671893,1863.846153846154,4.3076923076923075,7.567512820512821,0.017833004602235376
Co1 Cr1.05 Fe1 Ni1,FCC,8.222222222222221,0.15802469135802477,2.2222222222222285,225.41975308641975,-3.80429812528578,11.523765854273122,1.0385185185185186,87.34567901234568,-0.01761090182884064,0.03601193672039854,1875.5555555555557,4.300000000000001,7.537864197530865,0.019093430879439113
Co1 Cr1.10 Fe1 Ni1,FCC,8.195121951219512,0.1560975609756099,2.1951219512195195,226.07317073170734,-3.854848304580608,11.51834820713871,1.0370731707317076,87.6829268292683,-0.01795077555858253,0.03649791763788759,1879.268292682927,4.297560975609756,7.528463414634147,0.019462224866151113
Co1 Cr1.15 Fe1 Ni1,FCC,8.16867469879518,0.1542168674698794,2.1686746987951864,226.71084337349396,-3.901872550442734,11.509728014448905,1.0356626506024096,88.01204819277106,-0.01826602365925102,0.03693568721038584,1882.89156626506,4.2951807228915655,7.519289156626505,0.019807809551458846
Co1 Cr1 Fe1 Ni1 W0.3,FCC,8.372093023255815,0.5023255813953484,12.32558139534882,237.74418604651163,-3.439697133585722,12.82528552396791,1.0672093023255813,92.16279069767442,-0.029918086632676963,0.07124569948022233,1998.953488372093,4.623255813953488,7.569581395348837,0.05524499729583559
Co1 Cu1 Fe1 Ni1 V1,FCC,8.6,0.19999999999999973,6.599999999999994,175.6,-2.24,13.380866803977112,1.028,67.66000000000001,-0.0173217263146532,0.035715780481234555,1769.554,4.382000000000001,7.579000000000001,0.021520000000000008
Co1 Cu1 Fe1 Ni1 Ti1,FCC,8.4,0.2719999999999998,17.0,173.2,-11.040000000000003,13.380866803977112,1.4540000000000002,65.06,-0.028232420932963402,0.058111460687663374,1721.1540000000002,4.29,7.5954000000000015,0.03851199999999998
Cr1 Cu1 Fe1 Mn2 Ni2,FCC,8.428571428571429,0.20857142857142863,2.285714285714292,202.28571428571428,-0.48979591836734704,12.885253745431369,1.0557142857142856,66.75714285714285,-0.07029769654618023,0.16310874116044433,1691.8242857142855,3.7985714285714285,7.506142857142857,0.04791020408163263
Cr0.66 Fe1 Mn1 Ni1,FCC,7.912568306010929,0.19469945355191243,2.0874316939890747,216.70491803278688,-4.1685329511182765,11.410068434021348,1.0566120218579234,73.46994535519124,-0.06150198501540487,0.1365368681767697,1775.0819672131147,3.9196721311475407,7.497874316939891,0.04220938218519512
Ag1 Co1 Cr1 Fe1 Mn1 Ni1,FCC,8.5,0.24333333333333318,15.833333333333343,196.66666666666669,8.444444444444443,14.896688227162047,1.0366666666666666,68.83333333333333,-0.08636485309381386,0.17752932830701942,1706.8216666666667,3.8466666666666667,7.533333333333333,0.03937777777777776
Al0.15 Co1 Cr1 Fe1 Mn1 Ni1,FCC,7.854368932038835,0.21145631067961124,7.7669902912621325,215.04854368932038,-5.753605429352435,14.086016420405775,1.0993203883495146,75.13495145631067,-0.06289180943636596,0.12402050275851752,1775.9263106796116,4.006601941747573,7.479980582524272,0.03854915637666131
Al0.1 Co1 Cr1 Fe1 Ni1,FCC,8.121951219512194,0.20487804878048776,7.560975609756099,220.97560975609758,-5.044616299821536,12.197865027796693,1.088048780487805,85.51951219512196,-0.02627369915121506,0.04780485782816089,1848.8651219512196,4.279512195121952,7.509414634146342,0.020342653182629386
Al0.1 Co1 Fe1 Ni1 Si0.1,FCC,8.65625,0.25593749999999993,13.34375,199.28125,-7.69140625,10.866916611671463,1.2478125000000002,75.103125,-0.013576506864116352,0.020251767614451,1740.3271875,4.3465625,7.761468750000001,0.006310742187499988
Al0.25 Co1 Cr1 Cu0.75 Fe1 Ni1,FCC,8.4,0.2114999999999998,7.700000000000003,202.8,-0.7100000000000011,14.315917682449266,1.1325,78.16,-0.04763399050622765,0.0892999976951984,1747.739,4.1335,7.4962,0.021285499999999995
Al0.25 Co1 Cr1 Fe1 Ni1,FCC,7.9411764705882355,0.1976470588235293,7.294117647058826,215.64705882352942,-6.7543252595155705,12.707663913447359,1.1558823529411766,83.42941176470589,-0.037739634557569804,0.06561219304144326,1816.5570588235291,4.247058823529412,7.45564705882353,0.022483044982698965
Al0.25 Co1 Fe1 Mn0.25 Ni1,FCC,8.428571428571429,0.28142857142857136,6.642857142857139,196.28571428571428,-6.673469387755102,12.061992936977742,1.2157142857142855,70.94999999999999,-0.03520588765729857,0.055935798745179746,1691.4621428571427,4.194285714285714,7.6508571428571415,0.02319591836734692
Al0.2 Co1 Cu0.2 Fe1 Ni1,FCC,8.764705882352942,0.24941176470588222,6.764705882352942,194.11764705882354,-3.0588235294117645,11.748688562503578,1.1888235294117648,72.91764705882353,-0.02314991054980589,0.036076015631727486,1695.6611764705883,4.258823529411766,7.695705882352941,0.009775778546712785
Al0.2 Co1 Fe1 Ni1 Si0.2,FCC,8.352941176470589,0.249411764705882,12.764705882352928,192.7647058823529,-12.719723183391004,11.748688562503578,1.3958823529411764,72.84117647058822,-0.023636399825195928,0.036879042313972064,1715.027647058823,4.325882352941176,7.72070588235294,0.009775778546712783
Al0.2 Cr1 Cu1 Fe1 Ni1,FCC,8.476190476190476,0.20476190476190448,8.095238095238102,198.57142857142856,2.3129251700680276,12.568476876778147,1.1266666666666665,77.75238095238095,-0.05626888068569793,0.11048917481919525,1729.3961904761902,4.043333333333333,7.436238095238095,0.023287981859410417
Al0.2 Cr1 Cu1 Fe1 Ni2,FCC,8.76923076923077,0.22307692307692295,7.692307692307693,198.8461538461538,0.11834319526627235,12.005125128988233,1.133076923076923,77.4153846153846,-0.046147767031216376,0.09009948610293175,1729.127692307692,4.1196153846153845,7.475423076923077,0.021627218934911232
Al0.375 Co1 Cr1 Fe1 Ni1,FCC,7.8,0.19199999999999995,7.085714285714289,211.4857142857143,-7.993469387755101,12.969653755085927,1.2088571428571429,81.79714285714286,-0.04574957764287386,0.0798457000373421,1791.3259999999998,4.2217142857142855,7.413657142857143,0.024009142857142847
Al0.3 Co1 Cr1 Cu1 Fe1 Ni1,FCC,8.471698113207546,0.21320754716981138,7.735849056603769,198.1132075471698,0.15663937344250572,14.431908651129232,1.1439622641509435,76.26226415094341,-0.051526855993723475,0.09946497002203701,1721.6624528301888,4.0958490566037735,7.492792452830189,0.021500177999288002
Al0.3 Co1 Cr1 Fe1 Mo0.1 Ni1,FCC,7.84090909090909,0.3465909090909094,13.477272727272748,216.5681818181818,-7.262396694214876,13.435632474804157,1.1822727272727274,83.61136363636365,-0.04146070570242212,0.07274831287774687,1831.0547727272726,4.295454545454545,7.430840909090909,0.02818130165289256
Al0.3 Co1 Cr1 Fe1 Ni1 Ti0.1,FCC,7.795454545454546,0.259318181818182,21.29545454545452,211.72727272727275,-8.925619834710746,13.435632474804155,1.2195454545454547,81.88409090909093,-0.04386307622783978,0.07623504946222705,1809.3502272727274,4.2506818181818184,7.424681818181819,0.02572179752066115
Al0.3 Co1 Cu0.7 Fe1 Ni1,FCC,8.9,0.24824999999999986,7.0,183.0,-0.6775000000000004,12.795332770171868,1.21075,68.675,-0.03388702797177201,0.05833586999432416,1634.37,4.14025,7.656750000000001,0.011828874999999983
Al0.41 Co1 Cr1 Fe1 Ni1,FCC,7.761904761904763,0.19047619047619047,7.02947845804988,210.36281179138322,-8.313408507771967,13.026101100842036,1.2231519274376417,81.35668934240363,-0.047782928451542056,0.08373574218087904,1784.517619047619,4.214875283446712,7.402326530612244,0.024399092970521532
Al0.4 Co1 Cr1 Fe1 Ni1,FCC,7.7727272727272725,0.1909090909090907,7.045454545454547,210.6818181818182,-8.223140495867767,13.010609348225904,1.219090909090909,81.48181818181817,-0.047210412916852434,0.0826284870864289,1786.4518181818182,4.216818181818181,7.405545454545455,0.024289256198347098
Al0.4 Co1 Cu0.4 Fe1 Ni1,FCC,8.578947368421053,0.23842105263157887,6.578947368421055,184.21052631578948,-4.088642659279778,12.702997004560409,1.2747368421052632,69.16842105263157,-0.03775093812956937,0.06350878679280518,1637.7621052631578,4.171052631578947,7.607315789473684,0.015226592797783916
Al0.4 Cr1 Cu1 Fe1 Ni2,FCC,8.555555555555555,0.2148148148148148,7.407407407407405,194.07407407407408,-1.7009602194787372,12.450640370273607,1.2025925925925924,75.52222222222221,-0.056024836419776805,0.10750487091672936,1699.6588888888887,4.091481481481481,7.420259259259259,0.02437585733882029
Al0.5 Co1 Cr1 Cu0.5 Fe2 Ni1,FCC,8.0,0.2008333333333332,7.333333333333329,201.66666666666666,-3.5277777777777777,13.936217283966153,1.2025000000000001,77.88333333333334,-0.0487446429638929,0.08768838328869408,1740.6033333333335,4.1525,7.491333333333333,0.020748611111111103
Al0.5 Co1 Cr1 Cu0.5 Fe3.5 Ni1,FCC,8.0,0.20466666666666655,7.466666666666669,203.53333333333333,-2.577777777777777,12.659727184645547,1.1720000000000002,78.70666666666665,-0.03919473367233349,0.06912843238545428,1754.6826666666666,4.178000000000001,7.573466666666667,0.016716444444444437
Al0.5 Co1 Cr1 Cu0.5 Fe3 Ni1,FCC,8.0,0.20357142857142851,7.428571428571431,203.00000000000003,-2.8367346938775513,13.087045258562359,1.1807142857142856,78.47142857142856,-0.04192787683675187,0.07437610962021107,1750.6599999999999,4.170714285714286,7.55,0.01787448979591836
Al0.5 Cr1 Cu1 Fe1 Ni2,FCC,8.454545454545455,0.21090909090909093,7.272727272727266,191.8181818181818,-2.512396694214876,12.601595913640617,1.2354545454545456,74.62727272727273,-0.060276856487155694,0.11586295720726761,1685.7281818181818,4.078181818181818,7.394181818181819,0.02558016528925618
Al0.6 Co1 Cu0.6 Fe1 Ni1,FCC,8.428571428571427,0.22952380952380924,6.428571428571431,176.19047619047618,-4.707482993197279,13.144722524966985,1.344285714285714,66.13333333333333,-0.04781054169956491,0.08549930260052775,1590.8914285714284,4.1,7.535761904761904,0.019285260770975025
Al0.6 Cr1 Cu1 Fe1 Ni2,FCC,8.357142857142858,0.2071428571428573,7.142857142857139,189.64285714285717,-3.265306122448979,12.7199656406273,1.2671428571428571,73.7642857142857,-0.06415499872782637,0.12400014818992121,1672.295,4.065357142857144,7.369035714285714,0.026683673469387745
Al0.6 Cr1 Fe1 Ni2.4,FCC,7.959999999999999,0.19799999999999973,6.47999999999999,202.4,-10.700800000000001,10.396756712763008,1.312,79.036,-0.053145513656446444,0.0958257207355107,1739.6563999999998,4.2104,7.319319999999999,0.028351999999999985
Al0.7 Cr1 Cu1 Fe1 Ni2,FCC,8.263157894736842,0.2035087719298243,7.017543859649123,187.5438596491228,-3.9642967066789776,12.812363061901825,1.2977192982456138,72.93157894736842,-0.06770102459811522,0.13192279514900654,1659.3331578947368,4.0529824561403505,7.34477192982456,0.027694675284702968
